Product_Price,Order_Quantity,Discount_Applied,Total_Order_Value,Discount_Percentage,Price_Per_Item,Discount_Per_Item,Value_To_Discount_Ratio,User_Age,Order_Month,Order_Day,Order_DayOfWeek,Order_Quarter,Order_IsWeekend,Days_Since_Start,High_Discount_Flag,High_Value_Flag,High_Quantity_Flag,Young_User_Flag,Senior_User_Flag,Premium_Product_Flag,Low_Price_Flag,Product_Category_Encoded,User_Gender_Encoded,User_Location_Encoded,Payment_Method_Encoded,Shipping_Method_Encoded,Price_Range_Encoded,Quantity_Category_Encoded,Age_Group_Encoded,Target
51.51,4,20.12,206.04,9.765094156474472,12.8775,5.03,10.240556660039761,44,5,3,2,2,0,122,0,0,0,0,0,0,1,1,0,12,3,2,1,1,1,1
57.85,4,3.22,231.4,1.3915298184961107,14.4625,0.805,71.86335403726707,56,1,11,3,1,0,375,0,0,0,0,0,0,1,1,1,59,1,2,1,1,2,0
365.88,5,35.2,1829.4,1.9241281294413468,73.176,7.040000000000001,51.97159090909091,19,6,21,4,2,0,537,0,0,1,1,0,0,0,3,1,39,0,2,2,1,3,0
226.64,5,43.57,1133.1999999999998,3.8448641016590193,45.327999999999996,8.714,26.00872159742942,48,1,19,3,1,0,18,0,0,1,0,0,0,0,0,0,42,1,0,2,1,1,0
252.89,1,12.07,252.89,4.772826129937918,252.89,12.07,20.951946975973485,58,6,13,3,2,0,529,0,0,0,0,0,0,0,2,1,78,0,0,2,2,2,0
228.9,2,28.0,457.8,6.116207951070336,114.45,14.0,16.35,37,9,14,3,3,0,256,0,0,0,0,0,0,0,0,0,46,2,0,2,0,1,0
76.24,2,24.08,152.48,15.792235047219307,38.12,12.04,6.332225913621262,23,9,2,0,3,0,610,0,0,0,1,0,0,1,2,0,70,2,2,1,0,3,0
493.54,4,17.21,1974.16,0.8717631802893382,123.385,4.3025,114.71005229517722,47,5,19,6,2,1,504,0,1,0,0,0,0,0,4,0,2,2,1,0,1,1,1
36.91,5,7.27,184.54999999999998,3.9393118396098616,7.382,1.454,25.385144429160935,25,11,18,0,4,0,687,0,0,1,1,0,0,1,3,1,2,1,2,1,1,3,0
254.09,5,2.52,1270.45,0.1983549136132866,50.818,0.504,504.1468253968254,41,12,5,3,4,0,704,0,0,1,0,0,0,0,1,0,40,0,0,2,1,1,0
230.29,2,39.49,460.58,8.573971948412872,115.145,19.745,11.663205874905039,44,3,9,3,1,0,67,0,0,0,0,0,0,0,1,1,30,0,2,2,0,1,0
287.7,2,17.69,575.4,3.0743830378866877,143.85,8.845,32.52685132843414,50,9,26,1,3,0,268,0,0,0,0,0,0,0,1,1,38,1,1,2,0,1,0
247.02,2,3.66,494.04,0.740830701967452,123.51,1.83,134.98360655737704,66,12,3,6,4,1,336,0,0,0,0,1,0,0,4,1,68,2,0,2,0,2,0
100.8,3,49.92,302.4,16.50793650793651,33.6,16.64,6.057692307692307,67,11,11,0,4,0,680,0,0,0,0,1,0,1,2,1,0,3,1,1,0,2,0
73.64,2,32.84,147.28,22.29766431287344,36.82,16.42,4.484774665042631,66,11,9,3,4,0,312,0,0,0,0,1,0,1,0,1,25,0,1,1,0,2,0
91.71,3,3.69,275.13,1.3411841674844618,30.569999999999997,1.23,74.5609756097561,55,6,8,5,2,1,524,0,0,0,0,0,0,1,0,1,81,0,0,1,0,2,1
167.79,3,26.01,503.37,5.167173252279635,55.93,8.67,19.352941176470587,47,5,21,1,2,0,506,0,0,0,0,0,0,1,0,1,37,2,1,1,0,1,0
253.1,4,17.51,1012.4,1.729553536151719,63.275,4.3775,57.81838949171901,68,3,26,6,1,1,84,0,0,0,0,1,0,0,0,0,87,3,2,2,1,2,0
333.83,1,18.63,333.83,5.580684779678279,333.83,18.63,17.918947933440688,70,7,26,4,3,0,572,0,0,0,0,1,0,0,3,1,75,1,2,2,2,2,0
41.91,2,13.11,83.82,15.640658554044382,20.955,6.555,6.393592677345538,43,6,4,1,2,0,520,0,0,0,0,0,0,1,4,0,89,2,0,1,0,1,0
355.47,2,20.8,710.94,2.925703997524404,177.735,10.4,34.17980769230769,65,1,4,3,1,0,368,0,0,0,0,1,0,0,1,0,57,0,0,2,0,2,1
458.49,5,22.32,2292.45,0.9736308316430022,91.69800000000001,4.464,102.70833333333333,46,4,22,0,2,0,477,0,1,1,0,0,0,0,4,1,25,2,0,0,1,1,0
118.45,2,13.72,236.9,5.791473195441115,59.225,6.86,17.2667638483965,52,10,10,3,4,0,648,0,0,0,0,0,0,1,4,0,32,1,1,1,0,2,0
55.93,2,38.45,111.86,34.37332379760415,27.965,19.225,2.909232769830949,65,9,28,5,3,1,636,0,0,0,0,1,0,1,2,1,14,1,0,1,0,2,1
39.02,4,31.33,156.08,20.073039466940028,9.755,7.8325,4.981806575167572,33,10,24,1,4,0,296,0,0,0,0,0,0,1,0,0,62,3,0,1,1,0,0
73.53,3,46.78,220.59,21.2067636792239,24.51,15.593333333333334,4.715476699444207,38,10,14,5,4,1,286,0,0,0,0,0,0,1,1,0,91,1,1,1,0,1,1
255.03,5,38.26,1275.15,3.0004313218052774,51.006,7.651999999999999,33.328541557762684,21,8,17,5,3,1,594,0,0,1,1,0,0,0,2,0,22,0,1,2,1,3,0
266.23,3,37.47,798.69,4.691432220260676,88.74333333333334,12.49,21.315452361889513,45,10,8,6,4,1,280,0,0,0,0,0,0,0,4,0,5,2,0,2,0,1,1
46.13,4,48.0,184.52,26.013440277476697,11.5325,12.0,3.8441666666666667,34,11,29,2,4,0,332,0,0,0,0,0,0,1,2,1,31,1,0,1,1,0,0
396.7,3,13.21,1190.1,1.1099907570792373,132.23333333333332,4.403333333333333,90.09084027252081,68,2,10,5,1,1,405,0,1,0,0,1,0,0,2,0,11,1,2,2,0,2,0
125.67,3,6.3,377.01,1.67104320840296,41.89,2.1,59.84285714285714,54,7,21,4,3,0,201,0,0,0,0,0,0,1,2,0,27,0,0,1,0,2,0
380.32,3,46.28,1140.96,4.056233347356613,126.77333333333333,15.426666666666668,24.65341400172861,61,7,29,0,3,0,575,0,1,0,0,1,0,0,3,0,85,0,0,2,0,2,0
7.18,1,49.65,7.18,691.5041782729805,7.18,49.65,0.1446122860020141,55,6,24,5,2,1,174,1,0,0,0,0,0,1,0,0,19,1,0,1,2,2,0
56.41,1,29.28,56.41,51.90569048041128,56.41,29.28,1.9265710382513659,67,9,20,2,3,0,262,1,0,0,0,1,0,1,3,0,1,2,2,1,2,2,1
217.29,5,49.0,1086.45,4.510101707395646,43.458,9.8,22.172448979591838,30,9,13,2,3,0,255,0,0,1,0,0,0,0,1,0,48,1,1,2,1,0,1
172.97,4,29.45,691.88,4.256518471411227,43.2425,7.3625,23.49337860780985,50,3,26,1,1,0,450,0,0,0,0,0,0,1,0,1,24,3,1,1,1,1,0
41.9,4,7.09,167.6,4.230310262529833,10.475,1.7725,23.638928067700988,30,9,20,4,3,0,628,0,0,0,0,0,0,1,3,1,13,3,0,1,1,0,0
242.73,4,17.38,970.92,1.7900547933918345,60.6825,4.345,55.86421173762946,63,2,7,2,1,0,402,0,0,0,0,1,0,0,1,1,4,1,2,2,1,2,0
470.94,4,48.27,1883.76,2.5624283348197228,117.735,12.0675,39.02548166563082,57,8,6,1,3,0,583,0,1,0,0,0,0,0,4,0,77,2,0,0,1,2,0
215.03,3,43.42,645.09,6.7308437582352845,71.67666666666666,14.473333333333334,14.856978350990326,54,7,18,3,3,0,564,0,0,0,0,0,0,0,3,1,95,1,0,2,0,2,0
221.53,4,45.14,886.12,5.094118178124859,55.3825,11.285,19.630482941958352,41,2,5,0,1,0,400,0,0,0,0,0,0,0,0,1,24,1,0,2,1,1,0
405.14,5,39.14,2025.6999999999998,1.9321715950041962,81.02799999999999,7.828,51.755237608584565,64,2,19,6,1,1,49,0,1,1,0,1,0,0,0,0,76,0,2,0,1,2,1
13.55,3,31.65,40.650000000000006,77.85977859778596,4.516666666666667,10.549999999999999,1.28436018957346,58,7,9,6,3,1,189,1,0,0,0,0,0,1,0,1,65,2,1,1,0,2,0
395.55,5,19.53,1977.75,0.9874857792946531,79.11,3.906,101.26728110599078,41,1,28,6,1,1,392,0,1,1,0,0,0,0,4,1,35,3,0,2,1,1,0
217.52,3,0.93,652.5600000000001,0.142515630746598,72.50666666666667,0.31,701.6774193548388,27,8,22,3,3,0,599,0,0,0,1,0,0,0,3,1,44,0,1,2,0,0,0
12.22,1,11.18,12.22,91.48936170212765,12.22,11.18,1.0930232558139537,40,1,27,5,1,1,391,1,0,0,0,0,0,1,2,0,11,2,2,1,2,1,0
119.11,5,16.71,595.55,2.8058097556880197,23.822,3.342,35.64033512866546,55,12,13,2,4,0,346,0,0,1,0,0,0,1,4,0,59,0,1,1,1,2,1
99.24,3,14.12,297.71999999999997,4.7427112723364235,33.08,4.706666666666666,21.08498583569405,53,1,15,0,1,0,379,0,0,0,0,0,0,1,0,1,69,0,2,1,0,2,0
30.75,2,39.42,61.5,64.09756097560975,15.375,19.71,1.5601217656012176,53,5,4,5,2,1,489,1,0,0,0,0,0,1,2,1,27,1,1,1,0,2,0
349.51,5,15.42,1747.55,0.8823781866041029,69.902,3.084,113.33009079118028,35,1,18,3,1,0,382,0,0,1,0,0,0,0,1,0,7,3,2,2,1,0,0
140.86,2,18.11,281.72,6.428368592929148,70.43,9.055,15.556046383213696,39,6,7,2,2,0,157,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1
310.31,4,4.69,1241.24,0.3778479584931198,77.5775,1.1725,264.65671641791045,27,5,9,1,2,0,128,0,0,0,1,0,0,0,3,1,79,1,1,2,1,0,0
240.92,5,17.06,1204.6,1.4162377552714596,48.184,3.412,70.60961313012896,44,10,1,1,4,0,639,0,0,1,0,0,0,0,4,1,82,2,1,2,1,1,0
407.28,2,36.84,814.56,4.522687094873307,203.64,18.42,22.11074918566775,24,4,4,3,2,0,459,0,1,0,1,0,0,0,1,1,27,2,2,0,0,3,1
118.62,2,38.4,237.24,16.18614061709661,59.31,19.2,6.1781250000000005,49,7,22,0,3,0,568,0,0,0,0,0,0,1,0,0,28,2,2,1,0,1,0
72.88,3,48.72,218.64,22.283205268935234,24.293333333333333,16.24,4.487684729064039,42,3,7,1,1,0,65,0,0,0,0,0,0,1,1,1,86,2,1,1,0,1,1
63.39,4,48.33,253.56,19.060577378135353,15.8475,12.0825,5.24643078833023,63,9,27,2,3,0,269,0,0,0,0,1,0,1,3,0,53,1,1,1,1,2,0
469.84,2,25.65,939.68,2.729652647709859,234.92,12.825,36.63469785575049,59,3,31,6,1,1,455,0,1,0,0,0,0,0,3,0,26,0,0,0,0,2,0
408.34,4,16.34,1633.36,1.000391830337464,102.085,4.085,99.96083231334148,35,5,4,5,2,1,489,0,1,0,0,0,0,0,0,1,71,2,2,0,1,0,0
142.35,1,45.21,142.35,31.75974710221286,142.35,45.21,3.148639681486397,33,7,26,2,3,0,206,0,0,0,0,0,0,1,1,1,58,2,0,1,2,0,0
184.04,3,20.03,552.12,3.6278345287256397,61.346666666666664,6.676666666666667,27.564653020469294,47,4,13,3,2,0,102,0,0,0,0,0,0,1,1,0,21,1,0,1,0,1,0
430.12,2,41.83,860.24,4.862596484701943,215.06,20.915,20.56514463303849,34,4,14,6,2,1,469,0,1,0,0,0,0,0,4,1,88,3,2,0,0,0,1
363.75,2,40.87,727.5,5.61786941580756,181.875,20.435,17.800342549547345,26,4,15,5,2,1,104,0,0,0,1,0,0,0,2,0,59,1,0,2,0,0,0
330.95,1,24.55,330.95,7.418038978697688,330.95,24.55,13.480651731160895,61,4,5,4,2,0,460,0,0,0,0,1,0,0,2,1,57,1,0,2,2,2,0
235.94,4,7.17,943.76,0.7597270492498093,58.985,1.7925,131.62622036262204,38,12,12,3,4,0,711,0,0,0,0,0,0,0,0,0,28,1,1,2,1,1,1
277.94,4,11.37,1111.76,1.0227027415989063,69.485,2.8425,97.78012313104662,48,3,25,5,1,1,83,0,0,0,0,0,0,0,3,0,32,1,2,2,1,1,0
109.11,4,49.27,436.44,11.28906608010265,27.2775,12.3175,8.858128678709154,27,12,10,6,4,1,343,0,0,0,1,0,0,1,0,0,70,0,2,1,1,0,0
67.32,5,1.78,336.59999999999997,0.5288175876411171,13.463999999999999,0.356,189.10112359550558,68,4,22,0,2,0,477,0,0,1,0,1,0,1,2,0,42,1,1,1,1,2,0
15.54,4,4.37,62.16,7.030244530244531,3.885,1.0925,14.224256292906178,44,5,12,6,2,1,497,0,0,0,0,0,0,1,1,1,58,0,1,1,1,1,0
25.75,4,45.65,103.0,44.32038834951456,6.4375,11.4125,2.2562979189485213,22,2,19,0,1,0,414,1,0,0,1,0,0,1,3,0,11,0,0,1,1,3,0
421.13,5,0.43,2105.65,0.02042124759575428,84.226,0.086,4896.86046511628,22,7,24,2,3,0,570,0,1,1,1,0,0,0,3,1,50,1,2,0,1,3,1
106.27,3,27.76,318.81,8.707380571500266,35.42333333333333,9.253333333333334,11.48451008645533,26,9,27,2,3,0,269,0,0,0,1,0,0,1,0,1,48,1,2,1,0,0,1
134.49,4,20.73,537.96,3.8534463528886906,33.6225,5.1825,25.950795947901593,31,11,15,4,4,0,684,0,0,0,0,0,0,1,4,0,92,3,2,1,1,0,0
71.44,2,1.21,142.88,0.8468645016797313,35.72,0.605,118.08264462809917,35,11,14,1,4,0,317,0,0,0,0,0,0,1,3,1,31,3,0,1,0,0,1
128.22,2,48.25,256.44,18.81531742317891,64.11,24.125,5.314818652849741,23,2,10,4,1,0,40,0,0,0,1,0,0,1,0,0,89,0,0,1,0,3,0
390.75,2,3.91,781.5,0.5003198976327575,195.375,1.955,199.87212276214834,36,4,29,0,2,0,484,0,1,0,0,0,0,0,4,1,43,3,2,2,0,1,0
326.97,5,1.06,1634.8500000000001,0.06483775269902438,65.394,0.21200000000000002,1542.3113207547171,45,9,24,1,3,0,632,0,0,1,0,0,0,0,0,0,29,1,0,2,1,1,0
295.77,1,38.35,295.77,12.9661561348345,295.77,38.35,7.7123859191655795,18,1,20,5,1,1,384,0,0,0,1,0,0,0,1,0,69,1,2,2,2,3,0
419.57,4,8.4,1678.28,0.5005124293919966,104.8925,2.1,199.7952380952381,51,10,7,0,4,0,645,0,1,0,0,0,0,0,3,1,11,1,2,0,1,2,0
71.36,4,7.84,285.44,2.7466367713004485,17.84,1.96,36.40816326530612,19,11,1,4,4,0,670,0,0,0,1,0,0,1,2,0,21,1,1,1,1,3,0
307.84,1,46.76,307.84,15.18970893970894,307.84,46.76,6.583404619332763,29,11,12,6,4,1,315,0,0,0,1,0,0,0,4,1,28,0,2,2,2,0,1
8.14,1,9.85,8.14,121.007371007371,8.14,9.85,0.8263959390862945,69,8,17,3,3,0,228,1,0,0,0,1,0,1,3,0,84,2,0,1,2,2,0
389.13,2,25.53,778.26,3.280394726698019,194.565,12.765,30.484136310223263,23,8,22,3,3,0,599,0,1,0,1,0,0,0,0,0,49,1,2,2,0,3,0
450.39,2,6.78,900.78,0.7526810097915141,225.195,3.39,132.858407079646,70,12,30,0,4,0,729,0,1,0,0,1,0,0,1,0,74,1,1,0,0,2,0
378.01,5,1.16,1890.05,0.06137403772386974,75.602,0.23199999999999998,1629.353448275862,67,2,25,5,1,1,55,0,1,1,0,1,0,0,1,1,21,2,2,2,1,2,0
130.39,3,10.9,391.16999999999996,2.7865122580975026,43.46333333333333,3.6333333333333333,35.887155963302746,39,8,10,3,3,0,221,0,0,0,0,0,0,1,2,1,50,2,1,1,0,1,0
492.65,3,15.26,1477.9499999999998,1.0325112486890626,164.21666666666667,5.086666666666667,96.85124508519003,41,4,12,4,2,0,467,0,1,0,0,0,0,0,2,1,86,1,0,0,0,1,0
75.75,1,19.59,75.75,25.861386138613863,75.75,19.59,3.86676875957121,59,12,7,3,4,0,340,0,0,0,0,0,0,1,0,0,87,2,1,1,2,2,1
50.66,4,0.97,202.64,0.47868140544808535,12.665,0.2425,208.90721649484536,32,8,18,4,3,0,229,0,0,0,0,0,0,1,4,0,40,0,2,1,1,0,0
103.47,2,48.52,206.94,23.446409587319998,51.735,24.26,4.265045342126958,45,4,26,2,2,0,115,0,0,0,0,0,0,1,3,0,92,0,2,1,0,1,0
99.54,5,12.46,497.70000000000005,2.5035161744022503,19.908,2.492,39.943820224719104,47,4,15,5,2,1,104,0,0,1,0,0,0,1,0,1,76,2,2,1,1,1,0
147.58,3,19.4,442.74,4.381804219180557,49.193333333333335,6.466666666666666,22.821649484536085,38,2,27,0,1,0,57,0,0,0,0,0,0,1,0,0,8,3,0,1,0,1,0
107.38,3,9.41,322.14,2.9210902092258024,35.79333333333333,3.1366666666666667,34.23379383634431,58,9,5,1,3,0,247,0,0,0,0,0,0,1,3,0,8,1,2,1,0,2,0
209.64,5,0.63,1048.1999999999998,0.060103033772180896,41.928,0.126,1663.8095238095234,55,1,30,1,1,0,394,0,0,1,0,0,0,0,0,1,86,0,1,2,1,2,1
201.37,3,19.99,604.11,3.3090000165532762,67.12333333333333,6.663333333333333,30.22061030515258,64,6,12,0,2,0,162,0,0,0,0,1,0,0,0,1,19,2,2,2,0,2,0
6.2,3,31.93,18.6,171.66666666666666,2.066666666666667,10.643333333333333,0.5825242718446603,60,8,28,0,3,0,239,1,0,0,0,1,0,1,4,0,52,3,2,1,0,2,0
298.01,2,5.95,596.02,0.9982886480319453,149.005,2.975,100.17142857142856,64,4,4,3,2,0,459,0,0,0,0,1,0,0,3,1,89,1,1,2,0,2,0
425.96,3,20.6,1277.8799999999999,1.6120449494475226,141.98666666666665,6.866666666666667,62.03300970873786,20,1,17,1,1,0,16,0,1,0,1,0,0,0,1,0,70,3,2,0,0,3,1
191.93,4,45.19,767.72,5.886260615849528,47.9825,11.2975,16.988714317326842,50,4,14,4,2,0,103,0,0,0,0,0,0,1,4,0,19,3,1,1,1,1,1
151.15,4,18.19,604.6,3.008600727753887,37.7875,4.5475,33.23804288070368,60,8,3,3,3,0,214,0,0,0,0,1,0,1,0,0,59,0,2,1,1,2,0
379.74,4,39.03,1518.96,2.569521251382525,94.935,9.7575,38.91775557263643,40,2,7,2,1,0,402,0,1,0,0,0,0,0,2,1,38,3,2,2,1,1,0
254.68,5,10.19,1273.4,0.8002198837757185,50.936,2.038,124.96565260058883,30,4,1,5,2,1,90,0,0,1,0,0,0,0,4,0,3,3,0,2,1,0,0
67.2,1,40.93,67.2,60.907738095238095,67.2,40.93,1.6418275103835818,62,12,18,2,4,0,717,1,0,0,0,1,0,1,2,0,18,2,2,1,2,2,0
277.54,2,12.68,555.08,2.284355408229444,138.77,6.34,43.776025236593064,69,8,5,5,3,1,216,0,0,0,0,1,0,0,4,1,22,0,0,2,0,2,1
494.29,3,5.1,1482.8700000000001,0.34392765380646984,164.76333333333335,1.7,290.7588235294118,54,7,7,4,3,0,187,0,1,0,0,0,0,0,4,0,6,3,1,0,0,2,1
120.06,4,19.15,480.24,3.9875895385640505,30.015,4.7875,25.07780678851175,37,3,28,1,1,0,86,0,0,0,0,0,0,1,0,0,36,2,2,1,1,1,0
300.66,5,20.7,1503.3000000000002,1.3769706645380162,60.132000000000005,4.14,72.62318840579711,55,8,12,5,3,1,223,0,0,1,0,0,0,0,0,0,73,1,2,2,1,2,0
97.39,2,29.03,194.78,14.903994249922992,48.695,14.515,6.709610747502583,30,11,23,5,4,1,692,0,0,0,0,0,0,1,0,1,63,1,1,1,0,0,0
85.39,4,45.05,341.56,13.189483546082679,21.3475,11.2625,7.581798002219756,18,2,8,3,1,0,403,0,0,0,1,0,0,1,3,1,88,1,0,1,1,3,1
453.57,5,24.5,2267.85,1.0803183632074431,90.714,4.9,92.56530612244897,39,2,11,6,1,1,406,0,1,1,0,0,0,0,0,0,27,2,0,0,1,1,0
420.26,3,42.49,1260.78,3.3701359475880017,140.08666666666667,14.163333333333334,29.672393504353963,22,6,20,1,2,0,170,0,1,0,1,0,0,0,3,0,68,3,0,0,0,3,1
29.8,5,1.19,149.0,0.7986577181208053,5.96,0.238,125.21008403361346,27,3,26,6,1,1,84,0,0,1,1,0,0,1,3,1,5,1,0,1,1,0,0
25.31,1,16.76,25.31,66.21888581588306,25.31,16.76,1.5101431980906919,58,11,1,4,4,0,670,1,0,0,0,0,0,1,2,0,39,3,0,1,2,2,0
155.23,2,41.5,310.46,13.367261482960767,77.615,20.75,7.480963855421686,30,11,17,6,4,1,686,0,0,0,0,0,0,1,4,0,97,2,1,1,0,0,1
223.62,5,3.48,1118.1,0.31124228602092835,44.724000000000004,0.696,321.2931034482758,58,5,4,3,2,0,123,0,0,1,0,0,0,0,2,1,75,3,0,2,1,2,0
201.06,4,35.5,804.24,4.414105242216254,50.265,8.875,22.654647887323943,48,6,20,3,2,0,536,0,0,0,0,0,0,0,4,0,11,2,2,2,1,1,0
64.32,2,1.22,128.64,0.9483830845771144,32.16,0.61,105.44262295081967,56,8,3,5,3,1,580,0,0,0,0,0,0,1,1,1,19,1,0,1,0,2,0
302.03,3,2.9,906.0899999999999,0.32005650652804907,100.67666666666666,0.9666666666666667,312.4448275862069,57,4,11,3,2,0,466,0,0,0,0,0,0,0,0,0,90,3,1,2,0,2,0
188.45,3,0.36,565.3499999999999,0.06367736800212258,62.81666666666666,0.12,1570.4166666666665,55,3,26,6,1,1,84,0,0,0,0,0,0,1,2,0,57,1,2,1,0,2,0
154.01,1,3.22,154.01,2.0907733264073762,154.01,3.22,47.82919254658385,50,8,6,6,3,1,217,0,0,0,0,0,0,1,3,1,68,2,2,1,2,1,1
261.86,4,23.03,1047.44,2.198693958603834,65.465,5.7575,45.481545809813284,20,11,19,1,4,0,688,0,0,0,1,0,0,0,2,0,82,1,1,2,1,3,1
471.08,3,44.88,1413.24,3.175681412923495,157.02666666666667,14.96,31.489304812834224,55,10,13,6,4,1,651,0,1,0,0,0,0,0,1,1,31,2,2,0,0,2,0
419.21,2,24.56,838.42,2.929319434173803,209.605,12.28,34.137622149837135,31,1,25,2,1,0,24,0,1,0,0,0,0,0,0,0,87,1,1,0,0,0,0
45.32,4,38.19,181.28,21.066857899382168,11.33,9.5475,4.7467923540193775,48,2,5,0,1,0,400,0,0,0,0,0,0,1,4,1,26,2,0,1,1,1,0
417.74,4,9.33,1670.96,0.5583616603629051,104.435,2.3325,179.09539121114685,59,3,22,2,1,0,80,0,1,0,0,0,0,0,4,0,20,1,2,0,1,2,1
16.46,4,48.49,65.84,73.64823815309842,4.115,12.1225,1.3578057331408537,26,7,4,1,3,0,184,1,0,0,1,0,0,1,1,1,44,2,1,1,1,0,0
226.6,4,3.62,906.4,0.39938217122683145,56.65,0.905,250.3867403314917,50,5,24,4,2,0,509,0,0,0,0,0,0,0,3,1,36,1,2,2,1,1,1
30.54,3,32.92,91.62,35.931019428072474,10.18,10.973333333333334,2.7831105710814095,66,2,27,0,1,0,57,0,0,0,0,1,0,1,2,0,80,2,1,1,0,2,0
108.87,5,10.88,544.35,1.99871406264352,21.774,2.176,50.03216911764706,25,7,23,6,3,1,203,0,0,1,1,0,0,1,4,0,22,2,2,1,1,3,0
464.03,1,35.53,464.03,7.656832532379372,464.03,35.53,13.060230790880944,50,4,9,1,2,0,464,0,1,0,0,0,0,0,0,0,94,0,2,0,2,1,0
396.98,1,5.87,396.98,1.4786639125396746,396.98,5.87,67.62862010221465,27,5,31,2,2,0,150,0,1,0,1,0,0,0,0,0,75,1,2,2,2,0,0
257.84,5,33.37,1289.1999999999998,2.5884269314303445,51.568,6.6739999999999995,38.63350314653881,53,6,10,0,2,0,526,0,0,1,0,0,0,0,0,0,68,1,2,2,1,2,0
94.4,3,0.0,283.20000000000005,0.0,31.46666666666667,0.0,999.0,51,6,25,6,2,1,175,0,0,0,0,0,0,1,3,0,84,0,1,1,0,2,0
404.75,5,2.93,2023.75,0.14478072884496604,80.95,0.5860000000000001,690.6996587030717,30,4,24,2,2,0,479,0,1,1,0,0,0,0,4,1,19,1,2,0,1,0,0
248.95,5,29.27,1244.75,2.3514762000401688,49.79,5.854,42.52647762213871,54,11,25,0,4,0,694,0,0,1,0,0,0,0,3,1,3,3,0,2,1,2,1
292.11,4,42.6,1168.44,3.645886823456917,73.0275,10.65,27.428169014084506,36,8,5,5,3,1,216,0,0,0,0,0,0,0,2,0,60,3,1,2,1,1,0
144.7,3,30.46,434.09999999999997,7.01681640175075,48.23333333333333,10.153333333333334,14.251477347340773,56,12,15,4,4,0,348,0,0,0,0,0,0,1,2,1,5,1,2,1,0,2,1
212.23,1,22.47,212.23,10.587570089054328,212.23,22.47,9.445037828215398,31,12,16,5,4,1,349,0,0,0,0,0,0,0,2,0,92,2,1,2,2,0,0
41.76,3,13.56,125.28,10.82375478927203,13.92,4.5200000000000005,9.238938053097344,20,8,4,4,3,0,215,0,0,0,1,0,0,1,1,1,69,0,1,1,0,3,1
281.05,4,13.38,1124.2,1.1901796833303682,70.2625,3.345,84.02092675635276,43,11,14,3,4,0,683,0,0,0,0,0,0,0,3,1,96,1,2,2,1,1,0
203.0,1,19.86,203.0,9.783251231527093,203.0,19.86,10.221550855991945,46,12,7,3,4,0,340,0,0,0,0,0,0,0,4,1,86,0,0,2,2,1,1
158.87,5,21.27,794.35,2.6776609806760243,31.774,4.254,37.34602726845322,48,10,6,4,4,0,278,0,0,1,0,0,0,1,3,0,15,1,1,1,1,1,1
226.28,3,11.41,678.84,1.6808084379235164,75.42666666666666,3.8033333333333332,59.49517966695881,54,7,23,6,3,1,203,0,0,0,0,0,0,0,1,0,29,2,2,2,0,2,0
460.69,2,40.57,921.38,4.403177841932753,230.345,20.285,22.710870101059896,48,4,26,4,2,0,481,0,1,0,0,0,0,0,3,0,45,3,2,0,0,1,0
57.82,4,8.83,231.28,3.817883085437565,14.455,2.2075,26.1925254813137,67,9,19,3,3,0,627,0,0,0,0,1,0,1,3,1,31,1,0,1,1,2,0
73.09,3,32.79,219.27,14.95416609659324,24.363333333333333,10.93,6.687099725526076,58,5,27,0,2,0,512,0,0,0,0,0,0,1,0,0,84,3,1,1,0,2,1
371.75,1,10.0,371.75,2.6899798251513114,371.75,10.0,37.175,68,9,13,2,3,0,255,0,0,0,0,1,0,0,0,0,3,3,2,2,2,2,0
181.71,4,44.92,726.84,6.180177205437235,45.4275,11.23,16.180765805877115,61,12,9,5,4,1,342,0,0,0,0,1,0,1,4,1,31,2,0,1,1,2,0
335.99,4,28.14,1343.96,2.0938123158427335,83.9975,7.035,47.759772565742715,49,4,6,5,2,1,461,0,0,0,0,0,0,0,4,0,31,2,1,2,1,1,1
273.11,3,31.73,819.33,3.8726764551523805,91.03666666666668,10.576666666666666,25.821935077213993,60,7,13,5,3,1,559,0,0,0,0,1,0,0,1,1,90,2,1,2,0,2,1
157.08,3,25.03,471.24,5.311518546812664,52.36000000000001,8.343333333333334,18.82700759089093,59,9,16,5,3,1,258,0,0,0,0,0,0,1,1,1,81,0,1,1,0,2,0
433.0,2,17.3,866.0,1.997690531177829,216.5,8.65,50.05780346820809,35,5,30,1,2,0,149,0,1,0,0,0,0,0,4,0,49,1,2,0,0,0,0
147.05,1,47.49,147.05,32.295137708262494,147.05,47.49,3.0964413560749633,67,8,11,4,3,0,222,0,0,0,0,1,0,1,1,1,92,2,2,1,2,2,0
254.15,4,2.65,1016.6,0.2606728310053118,63.5375,0.6625,383.622641509434,43,10,4,4,4,0,642,0,0,0,0,0,0,0,4,1,34,1,0,2,1,1,0
228.33,2,22.54,456.66,4.935838479393859,114.165,11.27,20.259982253771074,48,8,16,4,3,0,593,0,0,0,0,0,0,0,1,0,30,3,0,2,0,1,0
97.94,1,33.45,97.94,34.153563406167045,97.94,33.45,2.9279521674140505,35,3,29,4,1,0,453,0,0,0,0,0,0,1,0,1,36,2,0,1,2,0,0
28.09,1,40.36,28.09,143.6810252758989,28.09,40.36,0.695986124876115,41,12,10,6,4,1,343,1,0,0,0,0,0,1,4,0,20,0,2,1,2,1,1
